vid,num,label,split,label_id
YMUC4nAf6YU,30,driving buses,train,9
YMibdMkm_FU,107,"child speech, kid speaking",train,6
YMwh6AWuOrk,30,"child speech, kid speaking",train,6
YN36FxBW_cI,120,driving buses,train,9
YNIn76A46r4,0,basketball bounce,train,7
YNIn76A46r4,142,basketball bounce,train,7
YNN-PVG5d9w,10,driving buses,train,9
YNi6J4XbLRE,30,"child speech, kid speaking",train,6
YOWrt_8YLEM,20,playing acoustic guitar,train,2
YPnAWfmsfIY,3,police radio chatter,train,8
YPqkLUOSw8Y,173,police radio chatter,train,8
YPxoDCh4Ay0,38,chicken crowing,train,0
YQ0dGb8szj0,60,police radio chatter,train,8
YQ0dGb8szj0,86,police radio chatter,train,8
YQV9wdi6qmg,40,fireworks banging,train,5
YQZZ10tf2rw,0,fireworks banging,train,5
YQzRkwDQ_es,589,police radio chatter,train,8
YQzRkwDQ_es,655,police radio chatter,train,8
YRIMQi7X7mI,147,basketball bounce,train,7
YRKWi0HSiOg,643,chicken crowing,train,0
YRKWi0HSiOg,725,chicken crowing,train,0
YRlZQ7FlxZ4,20,toilet flushing,train,1
YSR0LfbaPSY,218,police radio chatter,train,8
YSd90ScF7bo,20,ocean burbling,train,4
YT1sN36GO6o,13,driving buses,train,9
YTVL_70hxW8,31,basketball bounce,train,7
YTVL_70hxW8,198,basketball bounce,train,7
YVOmkmjoT40,30,ocean burbling,train,4
YVd5Z3Z2-Tk,90,basketball bounce,train,7
YVeSVynSKCI,20,toilet flushing,train,1
YWK5lEbVyOQ,190,playing piano,train,3
YX-JF5tVrtc,10,driving buses,train,9
YXFcsZYysSE,10,fireworks banging,train,5
YXM_6e5HAtc,124,police radio chatter,train,8
YXM_6e5HAtc,194,police radio chatter,train,8
YXaFwV7HEhA,30,playing piano,train,3
YXl_ddP1GrY,240,"child speech, kid speaking",train,6
YYK8vzLeTWM,6,driving buses,train,9
YYgdY9YrVBs,340,toilet flushing,test,1
YZrj-QLEFHw,10,driving buses,train,9
Y_MgWH_xmIE,30,playing acoustic guitar,train,2
Y_Y3M6rWXYQ,30,fireworks banging,train,5
YaaLgkU1HZQ,40,toilet flushing,train,1
YagvOcF_VYo,110,fireworks banging,train,5
Yar0XI1PdKA,20,"child speech, kid speaking",train,6
YbunWoJNoRM,200,chicken crowing,train,0
YcXrQmyOvy4,160,"child speech, kid speaking",train,6
YchbaVneEb0,0,toilet flushing,train,1
YcthIFrLQC8,410,"child speech, kid speaking",train,6
Yd9aXJKZ7QM,237,playing acoustic guitar,train,2
Yd_Y6FUq5wU,40,"child speech, kid speaking",train,6
Ydj96K_cdFE,0,toilet flushing,train,1
YecolP7djjY,70,playing piano,train,3
YeinMdJpleY,10,playing acoustic guitar,train,2
YfWVOETgU20,40,ocean burbling,train,4
Ygaw7f8wDJs,473,police radio chatter,train,8
Ygaw7f8wDJs,899,police radio chatter,train,8
Ygfb9D6aBS0,30,driving buses,train,9
Yh2hrWhKejk,550,"child speech, kid speaking",train,6
Yh8Q7R5vrww,0,toilet flushing,train,1
Yhwl4W8HcNY,40,basketball bounce,train,7
Yi65Gn96wRw,50,fireworks banging,train,5
YiwmdJTtT3A,13,basketball bounce,train,7
YjPo5MJyoxM,0,toilet flushing,train,1
Yk08kMxQ7jU,30,driving buses,train,9
YkO0gUmbb9w,190,playing piano,train,3
YkOg7ofnNyI,14,fireworks banging,train,5
YkxxZVjppP8,30,driving buses,train,9
YkxxnlvB3mk,20,ocean burbling,train,4
YkzR43zFMG0,30,driving buses,train,9
Yls-2ECXj5A,0,"child speech, kid speaking",train,6
YmMFNGzxgU8,30,driving buses,train,9
YmRZ0xMJbJM,160,playing acoustic guitar,train,2
Yn2KgQjK5R4,200,toilet flushing,test,1
YoDZHhhXDsA,50,"child speech, kid speaking",train,6
YqB4EDfvWYU,470,"child speech, kid speaking",train,6
YqELHZgNpBg,560,"child speech, kid speaking",train,6
Yr-VaTIwqwM,67,chicken crowing,train,0
YrrJLsMKGGU,540,"child speech, kid speaking",train,6
YrznlUVg7eA,0,basketball bounce,train,7
YssVIZbWyOo,100,playing piano,train,3
Yt4DBPHQgWw,20,fireworks banging,train,5
YtEubk3DFqM,30,driving buses,train,9
Yte9g0boAGU,40,toilet flushing,train,1
Ytlv9HiCu74,30,driving buses,train,9
YtqhQR3xggk,0,ocean burbling,train,4
Yu6BfUCQVLE,80,fireworks banging,train,5
YvuHBp0F-NA,30,driving buses,train,9
YwLzklAig88,20,fireworks banging,train,5
Yxd7ODHPpqw,133,basketball bounce,train,7
YxoqRxYWmYA,74,police radio chatter,train,8
YxoqRxYWmYA,304,police radio chatter,train,8
YxqJLyxxF4g,10,toilet flushing,train,1
Yy5CbT0KsHM,133,chicken crowing,train,0
Yyi8sqU716w,30,fireworks banging,train,5
YzH6nFy4c5s,66,chicken crowing,train,0
YzKEuBkViCs,0,driving buses,train,9
YzLQLfPgdkw,500,playing piano,train,3
Yzz_Pr153kg,320,chicken crowing,train,0
Z-5VgimLckA,40,"child speech, kid speaking",train,6
Z-8cU1dMjvs,470,playing piano,train,3
Z0wu_Qi3Cxk,115,police radio chatter,test,8
Z1-AHXmZd0I,30,ocean burbling,train,4
Z1KJOwsC_Dk,30,fireworks banging,train,5
Z1R4ZFYkxXw,30,fireworks banging,train,5
Z1ce4xpvtEo,10,toilet flushing,train,1
Z1s65WhSgEE,24,driving buses,train,9
Z1yfMtAEaLU,30,driving buses,train,9
Z4Pad_yHNyc,0,fireworks banging,train,5
Z5afzcgABEw,240,playing acoustic guitar,train,2
Z7TBdyUnBrE,20,toilet flushing,train,1
Z81jyZ_ERks,30,driving buses,train,9
Z83OhbTj9NE,10,fireworks banging,train,5
Z8EXPgTDB3E,12,basketball bounce,train,7
Z8qu10OEsng,30,ocean burbling,train,4
Z9JuYmchuss,0,playing piano,train,3
Z9KhHAvAk6Y,12,toilet flushing,train,1
Z9bfan82xS4,80,playing piano,train,3
Z9kVIs7J0RQ,40,ocean burbling,train,4
Z9zSqXZlqMs,30,driving buses,train,9
ZB02jClziE8,100,ocean burbling,train,4
ZBdLpO3akGI,20,playing piano,train,3
ZBmmPPYeCVk,17,fireworks banging,train,5
ZC2-HlTYjqA,50,ocean burbling,test,4
ZC9jCzAYl54,30,"child speech, kid speaking",train,6
ZCB4ZlHvLtQ,20,ocean burbling,train,4
ZCI7MHve_qM,60,ocean burbling,train,4
ZCsDpTT-IUc,5,chicken crowing,train,0
ZCsDpTT-IUc,15,chicken crowing,train,0
ZECeW7EAQtM,10,driving buses,test,9
ZENjdql9-68,20,fireworks banging,train,5
ZEdwqSR9MBc,30,playing piano,train,3
ZEsJaAD9SpE,160,playing piano,train,3
ZFroMaeeC-o,470,ocean burbling,train,4
ZGLhTg7ZGdA,10,fireworks banging,train,5
ZHlMxFAGeDE,30,driving buses,train,9
ZHn2tm9EHAw,561,basketball bounce,train,7
ZI3Ctmsm3UE,320,fireworks banging,train,5
ZJ-mVENjBQ4,50,playing acoustic guitar,train,2
ZK-mdrlxd5Q,340,playing piano,train,3
ZLOqAqgetW0,40,basketball bounce,train,7
ZMHVegJHacc,30,driving buses,train,9
ZMHt66JVMi4,10,fireworks banging,train,5
ZMN2Bs_Cr1A,450,basketball bounce,test,7
ZO6KA7a7Y3c,0,basketball bounce,train,7
ZOVXlovfIdE,30,playing acoustic guitar,train,2
ZPIZnA_U-IA,150,playing piano,train,3
ZPMpNXzl19Y,40,ocean burbling,train,4
ZPO1zpDqQ8I,80,ocean burbling,test,4
ZPUl2TphmPE,30,playing piano,train,3
ZPY59oJa8z0,121,"child speech, kid speaking",train,6
ZPg1oywvz3s,450,basketball bounce,train,7
ZQ1GqC9ZMJ0,15,chicken crowing,train,0
ZQ_Gh43R1bA,10,toilet flushing,train,1
ZR0zSEUJY3k,30,driving buses,train,9
ZRQzNVCBFh8,140,"child speech, kid speaking",train,6
ZRbAhRimdGU,0,chicken crowing,train,0
ZRbMNdX5vqI,130,playing acoustic guitar,train,2
ZRdbwYwr3qQ,329,basketball bounce,train,7
ZRdbwYwr3qQ,406,basketball bounce,train,7
ZRqorZIca7I,1,toilet flushing,train,1
ZSJewqlhYmY,230,toilet flushing,train,1
ZT1s9fDbfB0,270,driving buses,train,9
ZTqhllInu3k,70,chicken crowing,train,0
ZTro2rnPfp8,20,ocean burbling,train,4
ZU23IexLPSk,0,toilet flushing,train,1
ZUCmNyDcu7c,101,basketball bounce,train,7
ZVG2neTTKlg,3,driving buses,train,9
ZVmiQ2GMK0g,430,basketball bounce,train,7
ZYUsui86v6E,50,basketball bounce,train,7
ZYhajfIFEH4,10,toilet flushing,train,1
ZYtCp6OpMQs,170,fireworks banging,train,5
ZZRpf_qjlTM,190,playing piano,train,3
ZZYQ8weiEhI,10,basketball bounce,train,7
Z_9HH5leLp0,90,toilet flushing,train,1
Z_m03YV8Wek,80,"child speech, kid speaking",train,6
Zb4bLLeFf6w,30,driving buses,test,9
Zbd4riKmbhU,90,playing acoustic guitar,train,2
ZcIxrfdHHxs,40,"child speech, kid speaking",train,6
Zcp4jAw02OU,60,basketball bounce,train,7
ZdtaSkUkrIE,256,police radio chatter,train,8
ZdtaSkUkrIE,368,police radio chatter,train,8
Ze53MvRh12I,170,ocean burbling,train,4
ZeDa5hT2ffk,71,police radio chatter,train,8
ZeDa5hT2ffk,81,police radio chatter,train,8
ZflncaLuw9I,160,fireworks banging,train,5
Zh3bYVqzGUU,100,"child speech, kid speaking",train,6
ZhATkqODguk,30,driving buses,train,9
Zj3MjtB5e_8,0,fireworks banging,train,5
Zj5jBjir_ks,70,driving buses,train,9
ZjRpnyVJfSI,30,driving buses,train,9
Zjk6GVvvPAg,490,"child speech, kid speaking",train,6
Zkfcg2NCLgI,30,playing acoustic guitar,train,2
ZkpfWnYWeFM,360,driving buses,train,9
Zl1kpanZDoA,4,basketball bounce,train,7
ZlKuOz8XVs4,40,basketball bounce,train,7
ZmTs_rLeDms,18,playing piano,train,3
Zma_Oe5WVFU,80,chicken crowing,train,0
ZnEEAfLC9Sg,170,fireworks banging,test,5
ZpKtUSvzRJo,7,driving buses,train,9
ZpUY5iNqVzU,139,basketball bounce,train,7
ZpWOsnApvR0,30,ocean burbling,train,4
Zq0-6pQXsGA,300,"child speech, kid speaking",train,6
ZqZG_CV2qQU,30,playing acoustic guitar,test,2
ZqZe-VjlihA,500,basketball bounce,train,7
ZqateJ-910g,10,chicken crowing,train,0
ZqmjYTayits,30,playing acoustic guitar,train,2
ZqwS3tAXyAg,450,basketball bounce,test,7
Zr1zqqh3IWE,80,playing piano,train,3
ZrOXtjclZRQ,130,basketball bounce,train,7
Zrz8Z1KKPpI,10,fireworks banging,train,5
ZsAembAtOE0,421,playing piano,train,3
ZsxUchkP9fA,30,driving buses,train,9
ZtuGP11F9jo,0,fireworks banging,train,5
ZvgJ7mVxeg0,14,basketball bounce,train,7
ZvxW6OYZXpk,230,"child speech, kid speaking",train,6
ZwxTPKDUcw0,147,basketball bounce,train,7
ZwxTPKDUcw0,592,basketball bounce,train,7
ZxWfqAhmnpg,50,toilet flushing,test,1
Zxq99OoRhcc,10,"child speech, kid speaking",train,6
ZyXRbst8xEY,10,toilet flushing,train,1
_-t_eBGMn9g,450,"child speech, kid speaking",train,6
_0CAKzEvtgo,0,ocean burbling,train,4
_0qBjsEGjTY,210,playing piano,train,3
_0qKPsdqPNg,50,chicken crowing,train,0
_30qsHwDHZ8,50,toilet flushing,train,1
_3V3gSHYEQY,260,ocean burbling,train,4
_3sLoESUCfg,70,driving buses,train,9
_4-Cjx80-DU,10,chicken crowing,train,0
_4u2aPGH91k,30,fireworks banging,train,5
_4wY-sb3BGM,0,playing piano,train,3
_5lvTsmBm10,29,police radio chatter,train,8
_5lvTsmBm10,40,police radio chatter,train,8
_5uqgCOP7Kw,178,toilet flushing,train,1
_66Wxr-zt48,50,fireworks banging,train,5
_6C9EFaK7Ag,160,playing piano,train,3
_6Mz0bOmIKI,90,"child speech, kid speaking",train,6
_6SuxEctcO8,30,playing acoustic guitar,train,2
_7d-6qHbdmo,120,ocean burbling,train,4
_7o1JkWyg4Q,270,basketball bounce,train,7
_87HzIJ5hiY,0,"child speech, kid speaking",train,6
_8dKlPEnqAM,30,driving buses,train,9
_9TPRfGomVU,35,police radio chatter,train,8
_9TPRfGomVU,60,police radio chatter,train,8
_9fla8m6gXg,110,toilet flushing,train,1
_9zaHA9SYRs,30,fireworks banging,train,5
_APcpi5SJjk,0,ocean burbling,train,4
_Ad84BMo_gQ,0,police radio chatter,train,8
_Ad84BMo_gQ,60,police radio chatter,train,8
_CWihP4HGg4,170,"child speech, kid speaking",train,6
_EZwNOq2xnw,30,"child speech, kid speaking",train,6
_Eeqp8KWxV0,60,"child speech, kid speaking",train,6
_ErD71CD8ZM,10,fireworks banging,train,5
_FU7B4nQhYQ,30,driving buses,train,9
_G5_NJ-nvbg,270,driving buses,train,9
_GFZsP0Njw0,30,driving buses,train,9
_Gp09yIB-bQ,19,chicken crowing,train,0
_HEzeeRT5_0,40,basketball bounce,test,7
_I1WGdjbb90,40,driving buses,train,9
_IL3LuPudVY,450,driving buses,train,9
_IRbkl8qZfk,110,fireworks banging,train,5
_JS6F_WP17w,10,toilet flushing,train,1
_KDsnpPCClU,30,"child speech, kid speaking",train,6
_LFFVs7L7qY,19,toilet flushing,train,1
_LaS4wWiwKE,0,ocean burbling,train,4
_NcO7A8jwWg,70,fireworks banging,train,5
_Nz7aasD2tk,247,playing piano,train,3
_O7JwtSY4yA,30,driving buses,train,9
_PPSaWDcmes,90,ocean burbling,train,4
_QXdYpKI9lQ,230,playing piano,train,3
_QYbisnpKlQ,40,driving buses,train,9
_R2GqFuFoYQ,50,toilet flushing,train,1
_R8td2L0Bx4,270,playing piano,train,3
_RBV4hHznP0,80,playing piano,train,3
_RLsXrr0fQo,80,playing acoustic guitar,test,2
_RbkgqZFPZo,150,fireworks banging,train,5
_SIWQZybYrQ,100,playing piano,train,3
_Squ-5LvxyM,18,police radio chatter,train,8
_Squ-5LvxyM,333,police radio chatter,train,8
_TBUCD5b07M,50,"child speech, kid speaking",train,6
_TS8KX3k7-w,30,driving buses,train,9
_TuQ2acuS2Y,50,"child speech, kid speaking",train,6
_UHIYWBmPA0,20,basketball bounce,train,7
_UZzEZ-uDEk,130,"child speech, kid speaking",train,6
_VaAwwruD4M,60,fireworks banging,train,5
_ViRW3x0Ivo,100,"child speech, kid speaking",train,6
_WJFzZwYgoQ,0,chicken crowing,test,0
_WQQ3QvGrYw,340,"child speech, kid speaking",train,6
_WoQwUHx-Ps,30,playing acoustic guitar,train,2
_YKcu33kXIo,10,fireworks banging,test,5
_YwsrKxA5qY,5,police radio chatter,train,8
_YwsrKxA5qY,209,police radio chatter,train,8
_ZNREuo7D1I,43,police radio chatter,train,8
_ZNREuo7D1I,114,police radio chatter,train,8
__0Fp4K-2Ew,60,toilet flushing,train,1
__1vyB8RU7U,10,"child speech, kid speaking",train,6
__Jgf1TbH0U,1,toilet flushing,train,1
__uEjp7_UDw,100,playing piano,test,3
_b-RCWL4X44,669,basketball bounce,train,7
_b9hppX1RKs,310,fireworks banging,train,5
_bSkBUAWrKw,30,"child speech, kid speaking",train,6
_bctdebXOFk,30,driving buses,train,9
_btHG3n5REg,523,police radio chatter,train,8
_cP2ZtKFm_Y,100,toilet flushing,train,1
_ckZ081SIgI,30,playing piano,train,3
_fDPfdFyKyU,30,playing acoustic guitar,train,2
_feNEmomM7k,130,playing piano,train,3
_fyNX6HmJo0,71,basketball bounce,train,7
_g3twT5pIzk,20,playing acoustic guitar,train,2
_gEaoE8Upj0,30,fireworks banging,train,5
_gL7TZNt86U,100,playing acoustic guitar,train,2
_hjg2Oc4mFM,30,ocean burbling,train,4
_hpHt7J3Hrg,130,chicken crowing,train,0
_hwjTpeed20,140,basketball bounce,train,7
_jnKeDUFspU,22,police radio chatter,train,8
_jnKeDUFspU,57,police radio chatter,train,8
_kY-d3XBDRM,701,police radio chatter,train,8
_lFcPAJBIoQ,50,playing piano,train,3
_loJG92_VBE,50,playing acoustic guitar,test,2
_mN4UvtRReI,500,driving buses,train,9
_n5BGo_HUYs,0,fireworks banging,train,5
_oCAeUk3YWo,10,fireworks banging,train,5
_ovFsqbWmpQ,40,playing piano,train,3
_oyYkHkEn-U,18,police radio chatter,train,8
_pMIvJB5ciQ,70,driving buses,train,9
_pOWGjZBJUY,30,driving buses,train,9
_pvCVTApfJI,290,playing piano,train,3
_qMro0L7Tw4,50,playing piano,train,3
_qYSIKnxsfc,250,driving buses,train,9
_qpTthUdOOw,421,police radio chatter,train,8
_qpTthUdOOw,450,police radio chatter,train,8
_rE3U8LCLyA,30,playing piano,train,3
_rc_VveNIJY,400,chicken crowing,train,0
_s1wQgc3Ub0,10,basketball bounce,train,7
_sMHM3enq38,30,ocean burbling,train,4
_sZzRgGlHvg,0,driving buses,train,9
_tgkYLwcQKk,243,police radio chatter,train,8
_tgkYLwcQKk,280,police radio chatter,train,8
_uboaBPhcE8,1,chicken crowing,train,0
_vMSsZLaKU8,40,playing piano,train,3
_vUcCZfrPF0,40,chicken crowing,train,0
_x3YJOSCoaA,30,fireworks banging,train,5
_xhwRJlAdtc,10,ocean burbling,train,4
_yAidePRKNQ,1,police radio chatter,train,8
_yAidePRKNQ,41,police radio chatter,train,8
_yVB2mQcq0s,30,"child speech, kid speaking",train,6
_ybfReyvFYg,30,ocean burbling,train,4
_yxJZgTq3uA,22,chicken crowing,train,0
_zK_zLiU0Rk,40,ocean burbling,train,4
_zhcq5pU2pQ,10,playing acoustic guitar,train,2
a-NME85CLBg,10,toilet flushing,train,1
a-X7Ri2jEzE,90,chicken crowing,train,0
a0WToAxaIOA,20,"child speech, kid speaking",train,6
a2Zek8EzB5E,0,"child speech, kid speaking",train,6
a3Iqv8K0_XE,13,chicken crowing,train,0
a3Iqv8K0_XE,30,chicken crowing,train,0
a3YiKm88VcM,40,toilet flushing,train,1
a4McboobFR8,475,police radio chatter,test,8
a4QEyn1YvXY,110,"child speech, kid speaking",train,6
a6q3YYYsKdo,166,basketball bounce,train,7
a6z9eUhrr2U,40,toilet flushing,train,1
a7DM_KcfqDk,310,driving buses,train,9
a8CZPXzDdF4,30,chicken crowing,train,0
a9B_HA3y8WQ,30,driving buses,test,9
aAawjJI9eZw,120,ocean burbling,train,4
aAzWwxcYvBU,2,basketball bounce,train,7
aBIZSD2a1Hs,260,basketball bounce,train,7
aBgn94pXcZ0,30,driving buses,train,9
aBiC0TEYIlc,111,police radio chatter,train,8
aBiC0TEYIlc,161,police radio chatter,train,8
aCJPt9R7Q9g,30,driving buses,train,9
aCSy61QPqKw,140,driving buses,train,9
aCt1gdSARiU,30,basketball bounce,test,7
aE-_vO4AagE,70,toilet flushing,test,1
aE9tPDwtqeU,10,fireworks banging,train,5
aESanRCQ4qM,30,playing piano,train,3
aEeN6lclLaw,70,playing piano,train,3
aEpLQFasdVo,210,ocean burbling,train,4
aF1drSQ46O4,30,driving buses,train,9
aF3ZGLwLddY,0,basketball bounce,train,7
aFJ0gAXgZSE,40,playing piano,train,3
aFhgwfiN_Rs,20,driving buses,train,9
aICSnQLsbd0,30,driving buses,train,9
aJeKrxDd864,24,"child speech, kid speaking",train,6
aJnWxozj9k8,320,playing piano,train,3
aJrKckrVxnQ,0,ocean burbling,train,4
aKxgQNrgZ1s,10,ocean burbling,train,4
aL7-RUJ7ykk,80,chicken crowing,train,0
aLJkS5JbkLo,0,fireworks banging,train,5
aL__8TbYW0M,30,playing piano,train,3
aMI37J-JJjs,188,basketball bounce,train,7
aNlFSZfQaHY,70,ocean burbling,train,4
aNwlBrJtFHk,5,chicken crowing,train,0
aOR4wN_vTv8,30,toilet flushing,train,1
aOXDpDW4AiM,15,fireworks banging,train,5
aOm2f_anBxM,591,"child speech, kid speaking",train,6
aPPNBRdMKZQ,30,playing acoustic guitar,train,2
aQhaV3Ln02I,75,basketball bounce,train,7
aSjFm48NuLg,30,driving buses,train,9
aSqATVMq_Us,81,police radio chatter,train,8
aSqATVMq_Us,122,police radio chatter,train,8
aSzPZHOW3-E,30,chicken crowing,train,0
aT6bc2MM0Xg,30,toilet flushing,train,1
aTUBskS1TDc,0,chicken crowing,train,0
aTk0LCf1_Kw,9,basketball bounce,train,7
aTk0LCf1_Kw,31,basketball bounce,train,7
aTplTs_ffX8,30,driving buses,train,9
aTvoYQ7nRJc,70,basketball bounce,train,7
aUB5vLIz8xg,102,police radio chatter,train,8
aUX7NmOHq7I,60,toilet flushing,train,1
aV_MbINdCrE,0,toilet flushing,train,1
aVkuixiRqMI,20,chicken crowing,train,0
aW1aWl8VFFw,0,fireworks banging,train,5
aW6tqxD79us,220,"child speech, kid speaking",train,6
aWCFMYTO0Ts,30,"child speech, kid speaking",train,6
aWu1p-PQknc,90,ocean burbling,train,4
aXnfG9pbhx8,1,chicken crowing,train,0
aYeNB3sosL8,40,fireworks banging,train,5
aYzXFahLT_E,0,chicken crowing,train,0
aZ5XN3XyOH8,170,"child speech, kid speaking",train,6
aZ6e_s2aZPc,20,toilet flushing,train,1
a_IEy0PjSzw,0,basketball bounce,train,7
aaCT_bJ5LEY,10,"child speech, kid speaking",train,6
aaGL5l7WEZc,30,chicken crowing,train,0
aabuViDSLXg,0,basketball bounce,train,7
aaxIs0TCbQw,80,playing piano,train,3
ab55E5sJPlA,0,"child speech, kid speaking",train,6
abqANHyTUTQ,0,chicken crowing,train,0
acCLHAVHOO4,80,ocean burbling,train,4
acCUENo2M_Q,50,"child speech, kid speaking",train,6
acFx_XAnowM,170,fireworks banging,train,5
acj5cLFHxkU,250,driving buses,train,9
aezIOAga5V8,70,"child speech, kid speaking",train,6
afTt1PeCLDg,10,playing acoustic guitar,train,2
afrEvllhHLI,130,toilet flushing,train,1
ag6Q5zy7GJE,27,police radio chatter,train,8
ag6Q5zy7GJE,57,police radio chatter,train,8
ahOeb_3JKug,80,toilet flushing,train,1
ahd5Xfv0dGI,0,fireworks banging,train,5
ahjazR9MYH4,27,ocean burbling,train,4
ai1_4_G5YjQ,20,chicken crowing,train,0
ai1_4_G5YjQ,39,chicken crowing,train,0
aikbsVJLov0,10,playing piano,train,3
aiv1PnpPq3E,310,driving buses,train,9
ajOTMF997xA,200,"child speech, kid speaking",train,6
ajU9AbPzQNU,290,playing piano,train,3
ajd_A4RJIVw,110,ocean burbling,train,4
ajn8ar4-QKo,30,ocean burbling,train,4
al0JjG6Utis,220,"child speech, kid speaking",train,6
al8riq_OJvI,50,playing piano,train,3
alSa2tXe9Js,2,police radio chatter,train,8
alSa2tXe9Js,50,police radio chatter,train,8
alYGQZPX7vc,30,playing piano,test,3
amTB-ln9j4o,2,basketball bounce,train,7
amUqd14gXJ4,110,playing piano,train,3
amVilyZ0B_M,60,playing piano,train,3
anDH_Nb35E0,42,chicken crowing,train,0
anMYfNOm1fE,130,toilet flushing,train,1
anTK0ET7ZXA,76,police radio chatter,train,8
anUa779dj-g,1,police radio chatter,train,8
anUa779dj-g,26,police radio chatter,train,8
anaOn3jXFCA,20,fireworks banging,train,5
ankQViqf2oI,50,"child speech, kid speaking",train,6
ao-TFiShaWU,120,playing acoustic guitar,test,2
aoq_He9BkKQ,1,basketball bounce,train,7
aouKweCzxj8,290,driving buses,test,9
apBlHa79k9Y,65,basketball bounce,train,7
apBlHa79k9Y,328,basketball bounce,train,7
aqGVIZmVLuQ,150,playing piano,train,3
asNZeHaV_oQ,19,fireworks banging,train,5
asntEPEZeVI,24,basketball bounce,train,7
asszk5amXyM,0,"child speech, kid speaking",train,6
at6MR6RxQ9g,80,chicken crowing,train,0
auHL-4XCFAk,30,driving buses,train,9
av80kGAgfbw,30,playing acoustic guitar,train,2
avIDA7YK9Fg,170,chicken crowing,train,0
ava5mXZ3ofg,0,playing piano,train,3
avbHkp656Y4,300,driving buses,train,9
avy-CXhJ6Tk,27,chicken crowing,train,0
avy-CXhJ6Tk,113,chicken crowing,train,0
awPgEvadfDY,50,toilet flushing,train,1
awTTMynWF7I,420,fireworks banging,train,5
awiy9cU83RE,20,fireworks banging,train,5
ay1Fs43VDvs,40,"child speech, kid speaking",train,6
ayfAQ5AIErA,6,police radio chatter,train,8
ayiJmUnaCmw,90,ocean burbling,train,4
aysW0580dgw,220,fireworks banging,train,5
azNl3pzeARE,80,fireworks banging,train,5
az_7GxbMyK8,340,fireworks banging,train,5
b-DB8kgH_PM,30,fireworks banging,train,5
b-kZVg_hfRE,50,driving buses,train,9
b-y60E1k-hc,270,basketball bounce,train,7
b0JGHBLyXXg,50,playing acoustic guitar,train,2
b14QpQgAFY0,70,toilet flushing,train,1
b2Nm23ku5hU,96,playing acoustic guitar,train,2
b2uzW19DZd0,55,police radio chatter,train,8
b2uzW19DZd0,96,police radio chatter,train,8
b3frc7ofPhk,78,basketball bounce,train,7
b3z5RmYECmU,110,ocean burbling,train,4
b4RDMoqaLfM,30,playing piano,train,3
b53wkgVoCE0,110,"child speech, kid speaking",train,6
b5AFBnEhexY,40,"child speech, kid speaking",train,6
b5D28KkqEpk,420,"child speech, kid speaking",train,6
b5jJx8SpYa8,160,playing acoustic guitar,train,2
b5kTat29-zI,30,ocean burbling,train,4
b7PrPjeFptk,30,playing acoustic guitar,train,2
b8DbhpLtCck,0,chicken crowing,train,0
b8DbhpLtCck,911,chicken crowing,train,0
b8EmXVyheaE,0,toilet flushing,train,1
b8KSPuiPG68,140,playing piano,train,3
b8w05TP5v1c,200,toilet flushing,train,1
b90VHYkGsZk,120,playing piano,train,3
b9juxLsnKBI,30,playing acoustic guitar,train,2
b9ymfbB82lM,30,driving buses,train,9
bALeVj3cJHI,120,driving buses,train,9
bAWbEmzOMro,30,playing piano,train,3
bAp1_Gv5dJg,30,driving buses,train,9
bAzMpR949G8,80,playing acoustic guitar,train,2
bB3506wLWU0,210,fireworks banging,train,5
bCyUYxs09nw,114,basketball bounce,train,7
bDV4zMIBLAg,20,driving buses,train,9
bDy4suzbiAE,0,police radio chatter,train,8
